"ID","Year_Birth","Education","Marital_Status","Income_norm","Kidhome","Teenhome","Dt_Customer","Recency_norm","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Z_CostContact","Z_Revenue","Response","Age","Seniority_Years","Total_spend_norm","Total_kids","Total_purchase_norm","Accepted_campaign","Is_Parent","Age_group","Income_segment","Income","Recency","Total_Spend","Total_Purchase"
1340,1986,"Graduation","Married",0.5675091960390123,0,0,"2014-04-24",0.42424242424242425,551,137,792,179,103,33,1,6,7,13,1,0,1,1,1,0,0,3,11,0,40,11,0.7103174603174603,0,0.6136363636363636,1,0,"Adulte","Mid_Income",92910,42,1795,27
8746,1989,"Graduation","Married",0.4587314134203041,1,0,"2014-04-05",0.2828282828282829,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,3,11,0,37,11,0.46944444444444444,1,0.4318181818181818,1,1,"Adulte","Mid_Income",75433,28,1188,19
5987,1989,"Master","Together",0.053987439860083274,1,0,"2014-05-04",0.5252525252525253,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,3,11,0,37,11,0.015079365079365078,1,0.1590909090909091,0,1,"Adulte","Low_Income",10404,52,43,7
3767,1968,"Graduation","Married",0.3708540023775884,0,1,"2013-04-25",0.010101010101010102,378,0,189,97,172,172,2,5,5,12,3,0,0,0,0,0,0,3,11,0,58,12,0.39801587301587305,1,0.5454545454545454,0,1,"Senior","Mid_Income",61314,1,1008,24
3725,1961,"PhD","Single",0.5174366858160044,0,0,"2013-05-09",0.010101010101010102,1248,16,349,43,16,16,1,2,4,9,4,0,1,1,1,1,0,3,11,1,65,12,0.6678571428571428,0,0.36363636363636365,1,0,"Senior","Mid_Income",84865,1,1688,16
4324,1989,"Graduation","Married",0.2530513422171323,1,0,"2012-10-29",0.42424242424242425,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0,3,11,0,37,13,0.26944444444444443,1,0.4772727272727273,0,1,"Adulte","Mid_Income",42387,42,684,21
238,1967,"Master","Together",0.40816720297260795,1,1,"2013-01-23",0.7676767676767677,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,3,11,0,59,13,0.42738095238095236,2,0.8863636363636364,0,1,"Senior","Mid_Income",67309,76,1082,39
6694,1964,"Graduation","Married",0.45750527488532183,0,1,"2013-11-25",0.27272727272727276,438,66,400,12,38,114,1,8,3,13,4,0,0,0,0,0,0,3,11,0,62,12,0.4218253968253968,1,0.5681818181818182,0,1,"Senior","Mid_Income",75236,27,1068,25
498,1970,"Graduation","Single",0.1760473525988535,1,0,"2014-02-02",0.2828282828282829,25,0,22,2,3,5,2,1,0,4,5,0,0,0,0,0,0,3,11,0,56,12,0.020634920634920634,1,0.1590909090909091,0,1,"Senior","Low_Income",30015,28,57,7
9347,1956,"Master","Together",0.30630434376692167,0,1,"2013-06-21",0.494949494949495,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,70,12,0.01626984126984127,1,0.11363636363636365,0,1,"Senior","Mid_Income",50943,49,46,5
9699,1966,"Graduation","Divorced",0.40793691299395646,0,1,"2013-12-21",0.12121212121212122,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,3,11,0,60,12,0.2888888888888889,1,0.5227272727272727,0,1,"Senior","Mid_Income",67272,12,733,23
10664,1949,"Master","Widow",0.3099516391044832,0,1,"2013-09-07",0.14141414141414144,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,3,11,0,77,12,0.18333333333333335,1,0.38636363636363635,0,1,"Senior","Mid_Income",51529,14,467,17
5455,1971,"PhD","Married",0.1884705633390802,1,0,"2013-08-22",0.8989898989898991,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,3,11,0,55,12,0.04642857142857143,1,0.2272727272727273,0,1,"Adulte","Low_Income",32011,89,122,10
456,1986,"Master","Married",0.03591278856267933,1,0,"2013-02-07",0.9696969696969697,1,11,5,4,6,9,2,2,0,3,8,0,0,0,0,0,0,3,11,0,40,13,0.012301587301587301,1,0.1590909090909091,0,1,"Adulte","Low_Income",7500,96,36,7
5012,1989,"Graduation","Married",0.16780670579521617,1,0,"2013-07-04",0.5656565656565657,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,37,12,0.011507936507936509,1,0.11363636363636365,0,1,"Adulte","Low_Income",28691,56,34,5
7495,1948,"PhD","Married",0.33916734612583793,0,1,"2013-12-20",0.7272727272727273,77,28,31,16,0,4,2,2,1,5,4,0,0,0,0,0,0,3,11,0,78,12,0.05992063492063492,1,0.2272727272727273,0,1,"Senior","Mid_Income",56223,72,156,10
5029,1946,"Graduation","Married",0.10188775541959455,0,0,"2013-08-06",0.14141414141414144,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,80,12,0.0035714285714285718,0,0.09090909090909091,0,0,"Senior","Low_Income",18100,14,14,4
10642,1989,"Graduation","Single",0.17769050271679931,1,0,"2012-12-30",0.13131313131313133,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,37,13,0.012698412698412698,1,0.11363636363636365,0,1,"Adulte","Low_Income",30279,13,37,5
2106,1974,"Master","Married",0.11452258397804152,0,0,"2014-03-17",1,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,52,12,0.011507936507936509,0,0.11363636363636365,0,0,"Adulte","Low_Income",20130,99,34,5
10364,1959,"Graduation","Divorced",0.1342217132329601,0,0,"2013-07-13",0.7272727272727273,0,0,1,2,12,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,67,12,0.005952380952380952,0,0.09090909090909091,0,0,"Senior","Low_Income",23295,72,20,4
5954,1972,"Master","Divorced",0.2544890985703349,1,0,"2013-10-09",0.9292929292929294,76,14,74,13,5,10,2,5,0,4,8,0,0,0,0,0,0,3,11,0,54,12,0.07420634920634922,1,0.25,0,1,"Adulte","Mid_Income",42618,92,192,11
1137,1964,"Graduation","Single",0.4949118362824973,0,0,"2013-12-29",0.8787878787878789,398,190,537,61,156,37,1,4,5,7,1,1,0,0,1,0,0,3,11,0,62,12,0.5452380952380953,0,0.38636363636363635,1,0,"Senior","Mid_Income",81246,87,1379,17
2541,1976,"Graduation","Married",0.13877772037817349,1,0,"2013-06-09",0.07070707070707072,14,7,11,11,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,50,12,0.017063492063492065,1,0.1590909090909091,0,1,"Adulte","Low_Income",24027,7,48,7
1142,1953,"PhD","Married",0.3359557345316711,0,1,"2013-12-22",0.9191919191919192,208,7,82,30,66,35,2,3,2,9,3,0,0,0,0,0,0,3,11,0,73,12,0.16785714285714287,1,0.36363636363636365,0,1,"Senior","Mid_Income",55707,91,428,16
2276,1955,"Graduation","Single",0.349972302962027,0,1,"2013-05-02",0.7171717171717172,430,16,322,43,24,33,5,4,7,11,3,0,0,0,0,0,0,3,11,0,71,12,0.34246031746031746,1,0.6136363636363636,0,1,"Senior","Mid_Income",57959,71,868,27
2807,1969,"Graduation","Married",0.3427337287681976,0,1,"2013-02-16",0.24242424242424243,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,3,11,0,57,13,0.3952380952380952,1,0.6136363636363636,0,1,"Senior","Mid_Income",56796,24,1001,27
6471,1971,"Master","Single",0.21472984495882788,1,0,"2013-10-17",0.17171717171717174,14,2,30,8,2,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,55,12,0.02142857142857143,1,0.1590909090909091,0,1,"Adulte","Mid_Income",36230,17,59,7
6131,1980,"Master","Married",0.43007587121188545,1,1,"2013-12-01",0.8787878787878789,141,70,106,72,19,23,2,4,2,8,3,0,0,0,0,0,0,3,11,0,46,12,0.16904761904761906,2,0.36363636363636365,0,1,"Adulte","Mid_Income",70829,87,431,16
6233,1976,"Graduation","Married",0.399963900489833,0,1,"2012-09-07",0.21212121212121213,507,19,364,25,47,9,3,9,5,10,7,0,0,0,0,0,0,3,11,0,50,13,0.38333333333333336,1,0.6136363636363636,0,1,"Adulte","Mid_Income",65991,21,971,27
4148,1972,"Graduation","Married",0.23189578444857997,1,2,"2012-08-20",0.9090909090909092,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,3,11,0,54,13,0.13611111111111113,3,0.4318181818181818,0,1,"Adulte","Mid_Income",38988,90,348,19
4947,1966,"Master","Single",0.546733305532561,0,0,"2012-09-15",0.4444444444444445,606,24,974,197,194,64,1,7,7,9,4,0,1,0,1,0,0,3,11,1,60,13,0.8150793650793651,0,0.5454545454545454,1,0,"Senior","Mid_Income",89572,44,2059,24
3225,1984,"Master","Married",0.2519310125912602,1,0,"2013-04-01",0.7171717171717172,116,11,72,3,17,46,4,4,1,5,6,1,0,0,0,0,0,3,11,1,42,12,0.10317460317460317,1,0.3181818181818182,1,1,"Adulte","Mid_Income",42207,71,265,14
7540,1952,"Graduation","Married",0.3023022773811673,0,1,"2014-05-25",0.5252525252525253,143,15,60,24,23,5,2,2,1,8,2,0,0,0,0,0,0,3,11,0,74,11,0.10515873015873015,1,0.29545454545454547,0,1,"Senior","Mid_Income",50300,52,270,13
10648,1982,"Master","Together",0.40415268847989944,0,0,"2012-09-25",0.787878787878788,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,3,11,0,44,13,0.5095238095238095,0,0.4318181818181818,0,0,"Adulte","Mid_Income",66664,78,1289,19
1992,1964,"Graduation","Married",0.36639135603453105,0,1,"2014-01-01",0.020202020202020204,522,0,257,32,16,66,4,2,2,8,7,0,0,0,1,0,0,3,11,1,62,12,0.3523809523809524,1,0.36363636363636365,1,1,"Senior","Mid_Income",60597,2,893,16
7851,1949,"Graduation","Widow",0.42594309970311267,0,0,"2013-09-22",0.6060606060606061,161,0,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,3,11,0,77,12,0.3654761904761905,0,0.5,0,0,"Senior","Mid_Income",70165,60,926,22
8594,1958,"PhD","Widow",0.3036715691461221,0,1,"2014-01-28",0.25252525252525254,112,0,6,2,1,14,2,3,1,3,6,0,0,0,0,0,0,3,11,0,68,12,0.051587301587301584,1,0.20454545454545456,0,1,"Senior","Mid_Income",50520,25,135,9
7059,1963,"Graduation","Married",0.4879284482812276,0,0,"2014-06-26",0.4747474747474748,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,63,11,0.5912698412698413,0,0.4318181818181818,1,0,"Senior","Mid_Income",80124,47,1495,19
2815,1975,"Graduation","Married",0.19576515401420327,1,0,"2014-02-24",0.4646464646464647,7,5,39,17,15,37,2,4,0,3,7,0,0,0,0,0,0,3,11,0,51,12,0.04563492063492063,1,0.20454545454545456,0,1,"Adulte","Low_Income",33183,46,120,9
2416,1969,"PhD","Single",0.4036423160947799,0,0,"2014-03-03",0.8383838383838385,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,3,11,0,57,12,0.5091269841269841,0,0.4545454545454546,0,0,"Senior","Mid_Income",66582,83,1288,20
7999,1955,"PhD","Together",0.4576608762222485,0,0,"2013-04-23",0.17171717171717174,1239,17,413,23,34,17,1,5,6,5,2,0,1,1,0,0,0,3,11,1,71,12,0.6896825396825397,0,0.38636363636363635,1,0,"Senior","Mid_Income",75261,17,1743,17
9213,1970,"Graduation","Widow",0.18765521233358434,1,0,"2012-10-31",0.13131313131313133,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,56,13,0.003968253968253968,1,0.09090909090909091,0,1,"Senior","Low_Income",31880,13,15,4
9697,1951,"Graduation","Married",0.32402422401613273,0,2,"2014-03-06",0.8686868686868687,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,3,11,0,75,12,0.21309523809523812,2,0.4545454545454546,0,1,"Senior","Mid_Income",53790,86,542,20
3916,1971,"PhD","Together",0.2958852782463107,1,0,"2012-08-15",0.9292929292929294,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,3,11,0,55,13,0.3511904761904762,1,0.5681818181818182,0,1,"Adulte","Mid_Income",49269,92,890,25
2021,1975,"Graduation","Married",0.371737817971332,0,1,"2013-03-27",0.4747474747474748,563,76,384,84,192,89,4,6,10,13,4,0,0,0,0,0,0,3,11,0,51,12,0.5488095238095239,1,0.75,0,1,"Adulte","Mid_Income",61456,47,1388,33
1581,1980,"Graduation","Married",0.22204933184785922,1,0,"2013-10-10",0.18181818181818182,2,0,8,2,2,3,1,1,0,2,8,0,0,0,0,0,0,3,11,1,46,12,0.004761904761904762,1,0.09090909090909091,1,1,"Adulte","Mid_Income",37406,18,17,4
564,1981,"PhD","Together",0.3436113203084641,1,0,"2012-08-04",0.8181818181818182,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,0,3,11,1,45,13,0.35753968253968255,1,0.6818181818181819,1,1,"Adulte","Mid_Income",56937,81,906,30
6619,1978,"Graduation","Married",0.2283294018062203,1,1,"2013-01-02",0.9191919191919192,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,3,11,0,48,13,0.015476190476190477,2,0.13636363636363635,0,1,"Adulte","Mid_Income",38415,91,44,6
9081,1988,"Graduation","Single",0.1169375167271437,1,0,"2014-05-18",0.5858585858585859,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,3,11,0,38,11,0.007936507936507936,1,0.11363636363636365,0,1,"Adulte","Low_Income",20518,58,25,5
178,1956,"Graduation","Married",0.37825440196182164,0,1,"2013-02-18",0.4040404040404041,478,0,193,110,75,117,4,8,3,11,5,0,0,0,0,0,0,3,11,0,70,13,0.38412698412698415,1,0.5909090909090909,0,1,"Senior","Mid_Income",62503,40,973,26
916,1972,"PhD","Single",0.24842687048367115,1,1,"2014-05-09",0.6767676767676768,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,3,11,0,54,11,0.010317460317460317,2,0.13636363636363635,0,1,"Adulte","Mid_Income",41644,67,31,6
5512,1977,"Master","Married",0.3367959817510752,0,1,"2014-05-23",0.19191919191919193,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,3,11,0,49,11,0.20357142857142857,1,0.38636363636363635,0,1,"Adulte","Mid_Income",55842,19,518,17
8970,1972,"PhD","Married",0.3751859435976274,0,1,"2012-10-23",0.9393939393939394,371,22,39,6,0,92,4,6,2,7,5,0,0,0,0,0,0,3,11,0,54,13,0.20833333333333334,1,0.4318181818181818,0,1,"Adulte","Mid_Income",62010,93,530,19
10581,1977,"Graduation","Married",0.2451903626755961,1,0,"2012-10-31",0.4141414141414142,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,3,11,0,49,13,0.19880952380952382,1,0.4772727272727273,0,1,"Adulte","Mid_Income",41124,41,506,21
5300,1973,"Master","Married",0.23172773500469915,1,0,"2013-12-30",0.6060606060606061,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,3,11,0,53,12,0.025793650793650792,1,0.13636363636363635,0,1,"Adulte","Mid_Income",38961,60,70,6
5154,1972,"Master","Divorced",0.2242526467787411,1,0,"2013-08-11",0.5454545454545455,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,54,12,0.019444444444444445,1,0.13636363636363635,0,1,"Adulte","Mid_Income",37760,54,54,6
8346,1974,"Graduation","Single",0.18985230321098917,1,0,"2012-08-19",0.26262626262626265,138,15,35,25,11,72,2,6,2,2,9,1,0,0,0,0,0,3,11,1,52,13,0.11547619047619048,1,0.2727272727272727,1,1,"Adulte","Low_Income",32233,26,296,12
1676,1975,"Graduation","Married",0.25722145804676755,0,1,"2013-10-30",0.30303030303030304,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,3,11,0,51,12,0.10357142857142856,1,0.34090909090909094,0,1,"Adulte","Mid_Income",43057,30,266,15
9286,1960,"Master","Together",0.5067686581563108,0,0,"2012-10-10",0.9393939393939394,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,3,11,0,66,13,0.29444444444444445,0,0.4318181818181818,0,0,"Senior","Mid_Income",83151,93,747,19
2426,1964,"PhD","Divorced",0.479843402814517,0,0,"2012-09-14",0.3535353535353536,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,0,3,11,1,62,13,0.3531746031746032,0,0.6590909090909091,1,0,"Senior","Mid_Income",78825,35,895,29
5172,1976,"Master","Together",0.39444316505567417,0,1,"2013-11-14",0.04040404040404041,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,0,50,12,0.4158730158730159,1,0.38636363636363635,0,1,"Adulte","Mid_Income",65104,4,1053,17
5562,1974,"Graduation","Married",0.36325443308208905,0,1,"2013-06-26",0.9292929292929294,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,3,11,0,52,12,0.2896825396825397,1,0.4772727272727273,0,1,"Adulte","Mid_Income",60093,92,735,21
3436,1969,"Graduation","Married",0.07664921857008594,1,0,"2014-01-26",0.24242424242424243,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,57,12,0.005952380952380952,1,0.11363636363636365,0,1,"Senior","Low_Income",14045,24,20,5
3921,1952,"Master","Widow",0.1663502772815824,0,0,"2012-10-28",0.9696969696969697,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,3,11,0,74,13,0.07936507936507936,0,0.2272727272727273,0,0,"Senior","Low_Income",28457,96,205,10
3403,1958,"PhD","Together",0.48063385760610455,0,1,"2012-09-24",0.11111111111111112,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,3,11,0,68,13,0.8281746031746032,1,0.4772727272727273,0,1,"Senior","Mid_Income",78952,11,2092,21
22,1976,"Graduation","Divorced",0.27746830400766803,1,0,"2012-12-03",1,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,3,11,0,50,13,0.12063492063492062,1,0.3181818181818182,0,1,"Adulte","Mid_Income",46310,99,309,14
10965,1955,"Graduation","Together",0.4622915720091867,0,0,"2013-02-22",0.7272727272727273,983,20,389,240,50,40,1,3,5,13,6,0,0,0,1,0,0,3,11,0,71,13,0.6813492063492064,0,0.5,1,0,"Senior","Mid_Income",76005,72,1722,22
9426,1964,"Master","Single",0.3521444976255236,0,1,"2013-01-12",0.7777777777777778,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,3,11,0,62,13,0.3551587301587302,1,0.34090909090909094,0,1,"Senior","Mid_Income",58308,77,900,15
6605,1944,"PhD","Divorced",0.3353768975583038,0,0,"2013-11-27",0.8585858585858587,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,3,11,0,82,12,0.26865079365079364,0,0.4545454545454546,1,0,"Senior","Mid_Income",55614,85,682,20
3136,1962,"Master","Divorced",0.35914033373374743,0,1,"2013-04-13",0.888888888888889,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,3,11,0,64,12,0.2611111111111111,1,0.5,0,1,"Senior","Mid_Income",59432,88,663,22
8737,1978,"Graduation","Divorced",0.33505947083097337,0,1,"2014-04-05",0.22222222222222224,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,3,11,0,48,11,0.015079365079365078,1,0.13636363636363635,0,1,"Adulte","Mid_Income",55563,22,43,6
11088,1971,"PhD","Together",0.47870440102821366,0,1,"2013-04-21",0.8383838383838385,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,3,11,0,55,12,0.7186507936507937,1,0.4090909090909091,0,1,"Adulte","Mid_Income",78642,83,1816,18
716,1949,"PhD","Together",0.4119140831658026,0,1,"2014-05-22",0.6363636363636365,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0,77,11,0.38531746031746034,1,0.6136363636363636,0,1,"Senior","Mid_Income",67911,63,976,27
466,1944,"Graduation","Married",0.39550747820025267,0,0,"2013-04-03",0.09090909090909091,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,3,11,0,82,12,0.29404761904761906,0,0.4772727272727273,0,0,"Senior","Mid_Income",65275,9,746,21
9135,1950,"Graduation","Together",0.15854531422133977,1,1,"2012-08-06",0.9292929292929294,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,3,11,0,76,13,0.023412698412698413,2,0.13636363636363635,0,1,"Senior","Low_Income",27203,92,64,6
10623,1961,"Master","Together",0.29004089203134437,0,1,"2013-11-15",0.020202020202020204,28,0,4,0,0,0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,65,12,0.010714285714285714,1,0.11363636363636365,0,1,"Senior","Mid_Income",48330,2,32,5
8151,1990,"Basic","Married",0.14034618185439449,0,0,"2012-12-29",0.06060606060606061,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,3,11,0,36,13,0.10238095238095238,0,0.20454545454545456,0,0,"Adulte","Low_Income",24279,6,263,9
5140,1985,"PhD","Married",0.38978134900135064,1,0,"2012-08-24",0.6666666666666667,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,3,11,0,41,13,0.5714285714285714,1,0.4772727272727273,0,1,"Adulte","Mid_Income",64355,66,1445,21
10160,1956,"Master","Together",0.30630434376692167,0,1,"2013-06-21",0.494949494949495,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,70,12,0.01626984126984127,1,0.11363636363636365,0,1,"Senior","Mid_Income",50943,49,46,5
4945,1953,"Graduation","Widow",0.3231715286897745,0,0,"2012-11-07",0.29292929292929293,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,3,11,0,73,13,0.4781746031746032,0,0.6363636363636364,0,0,"Senior","Mid_Income",53653,29,1210,28
10584,1976,"Graduation","Married",0.397934859056309,0,1,"2013-12-02",0.7777777777777778,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,3,11,0,50,12,0.373015873015873,1,0.5454545454545454,0,1,"Adulte","Mid_Income",65665,77,945,24
6071,1989,"Graduation","Single",0.49473133873166236,0,0,"2013-07-19",0.7777777777777778,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,37,12,0.45714285714285713,0,0.5,0,0,"Adulte","Mid_Income",81217,77,1157,22
3386,1992,"Graduation","Married",0.2066696957060255,0,0,"2013-06-21",0.7171717171717172,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,3,11,0,34,12,0.05238095238095238,0,0.18181818181818182,0,0,"Jeune","Low_Income",34935,71,137,8
8939,1959,"Graduation","Divorced",0.3704556629550561,0,1,"2012-12-16",0.494949494949495,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,3,11,0,67,13,0.28769841269841273,1,0.5681818181818182,0,1,"Senior","Mid_Income",61250,49,730,25
9925,1981,"PhD","Together",0.23610946865255464,1,0,"2013-05-25",0.9797979797979799,127,1,56,0,1,31,3,4,2,3,7,1,0,0,0,0,0,3,11,0,45,12,0.08373015873015874,1,0.2727272727272727,1,1,"Adulte","Mid_Income",39665,97,216,12
4320,1979,"Graduation","Single",0.363621652237236,0,1,"2013-03-28",0.06060606060606061,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,3,11,0,47,12,0.37222222222222223,1,0.5227272727272727,0,1,"Adulte","Mid_Income",60152,6,943,23
5389,1964,"Graduation","Married",0.29371308358281417,0,2,"2013-10-20",0.9393939393939394,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,3,11,0,62,12,0.13571428571428573,2,0.36363636363636365,1,1,"Senior","Mid_Income",48920,93,347,16
6036,1959,"Master","Together",0.5439200333609265,0,0,"2014-03-17",0.787878787878788,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,3,11,0,67,12,0.7615079365079365,0,0.4318181818181818,1,0,"Senior","Mid_Income",89120,78,1924,19
182,1946,"PhD","Together",0.26386252310679853,0,1,"2013-05-11",0.6262626262626263,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,3,11,0,80,12,0.15555555555555556,1,0.38636363636363635,0,1,"Senior","Mid_Income",44124,62,397,17
203,1975,"Master","Single",0.49443258416476316,0,0,"2013-04-14",0.4747474747474748,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0,3,11,0,51,12,0.826984126984127,0,0.5,0,0,"Adulte","Mid_Income",81169,47,2089,22
11025,1961,"Graduation","Married",0.21605556834944323,1,1,"2013-02-03",0.09090909090909091,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,3,11,0,65,13,0.05277777777777778,2,0.25,0,1,"Senior","Mid_Income",36443,9,138,11
10203,1990,"Graduation","Single",0.15164906296874903,1,0,"2013-06-30",0.7777777777777778,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,36,12,0.014682539682539682,1,0.11363636363636365,0,1,"Adulte","Low_Income",26095,77,42,5
4607,1959,"Graduation","Together",0.4334244119825478,0,0,"2013-08-23",0.24242424242424243,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,67,12,0.30634920634920637,0,0.38636363636363635,0,0,"Senior","Mid_Income",71367,24,777,17
3711,1944,"Master","Married",0.4883018914898517,0,0,"2014-03-01",0.19191919191919193,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,3,11,0,82,12,0.7527777777777778,0,0.4545454545454546,1,0,"Senior","Mid_Income",80184,19,1902,20
3696,1965,"Graduation","Divorced",0.17987514548725,1,1,"2014-01-27",0.6767676767676768,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,12,0.01865079365079365,2,0.1590909090909091,0,1,"Senior","Low_Income",30630,67,52,7
2532,1987,"Master","Single",0.4464140115891876,0,0,"2014-03-01",0.9595959595959597,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,3,11,0,39,12,0.6531746031746032,0,0.29545454545454547,1,0,"Adulte","Mid_Income",73454,95,1651,13
9214,1991,"Graduation","Married",0.25494345447416084,0,0,"2013-08-16",0.48484848484848486,179,2,64,38,17,58,1,5,1,6,5,0,0,0,0,0,0,3,11,0,35,12,0.14007936507936508,0,0.29545454545454547,0,0,"Adulte","Mid_Income",42691,48,358,13
4943,1953,"Graduation","Married",0.42804682977836145,0,0,"2012-09-30",0.7373737373737375,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,3,11,0,73,13,0.6833333333333333,0,0.36363636363636365,1,0,"Senior","Mid_Income",70503,73,1727,16
35,1987,"Graduation","Married",0.1482258335563619,1,0,"2012-09-08",0.3535353535353536,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,3,11,1,39,13,0.08134920634920634,1,0.2272727272727273,1,1,"Adulte","Low_Income",25545,35,210,10
2258,1986,"Graduation","Married",0.19387926581065182,1,0,"2012-12-04",0.7676767676767677,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,40,13,0.014682539682539682,1,0.11363636363636365,0,1,"Adulte","Low_Income",32880,76,42,5
4322,1958,"PhD","Together",0.4738558633695781,0,0,"2013-11-27",0.20202020202020204,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,3,11,0,68,12,0.5103174603174603,0,0.4545454545454546,0,0,"Senior","Mid_Income",77863,20,1291,20
713,1977,"Master","Married",0.30263215221545187,0,0,"2014-06-08",0.7272727272727273,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,3,11,0,49,11,0.1734126984126984,0,0.34090909090909094,0,0,"Adulte","Mid_Income",50353,72,442,15
